origin_manifest,origin_row,record_id,identity_key,title,institution,source_url,accessed_at,document_date,document_type,local_path,sha256,version_or_validity,purpose,status,notes,conflict_group,conflict_fields,conflict_status,original_metadata_json
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,4,inep-package-2012-2021,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip,Indicadores de Fluxo da Educação Superior 2012-2021,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip,ad9988da27173ff020818caad12ee3d7ef666ee324c1b9dfabd38e6d4ff6de81,2012-2021 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2012-2021"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""ad9988da27173ff020818caad12ee3d7ef666ee324c1b9dfabd38e6d4ff6de81"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Fluxo da Educação Superior 2012-2021"", ""version_or_validity"": ""2012-2021 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,5,inep-package-2013-2022,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip,Indicadores de Fluxo da Educação Superior 2013-2022,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip,eea6ba4506c85c2c8ea474b07397e743158f8f9963162f9137dadf8aac716320,2013-2022 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2013-2022"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""eea6ba4506c85c2c8ea474b07397e743158f8f9963162f9137dadf8aac716320"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Fluxo da Educação Superior 2013-2022"", ""version_or_validity"": ""2013-2022 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,6,inep-package-2014-2023,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip,Indicadores de Fluxo da Educação Superior 2014-2023,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip,196b0f9338ab67145c02a5f44992cdf6d89292ccf4a7d466763f995e57518a35,2014-2023 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2014-2023"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""196b0f9338ab67145c02a5f44992cdf6d89292ccf4a7d466763f995e57518a35"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Fluxo da Educação Superior 2014-2023"", ""version_or_validity"": ""2014-2023 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,7,inep-package-2015-2024,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip,Indicadores de Trajetória da Educação Superior 2015-2024,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip,14e6ff92cc9e904c89499b457bc243ee86675638bcbbe57e9f6f7a220ce2f798,2015-2024 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2015-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""14e6ff92cc9e904c89499b457bc243ee86675638bcbbe57e9f6f7a220ce2f798"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2015-2024"", ""version_or_validity"": ""2015-2024 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,8,inep-package-2016-2024,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip,Indicadores de Trajetória da Educação Superior 2016-2024,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip,fcc9f785b1ebecd17f2a75af57e0ef5c45863915ebc4e8796ac89ac3f214397f,2016-2024 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2016-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""fcc9f785b1ebecd17f2a75af57e0ef5c45863915ebc4e8796ac89ac3f214397f"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2016-2024"", ""version_or_validity"": ""2016-2024 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,9,inep-package-2017-2024,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip,Indicadores de Trajetória da Educação Superior 2017-2024,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2017_2024.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip,90130f61e9ffb7903456c841d5daf69aec5f7a854726cd26e42022647f9b0540,2017-2024 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2017-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""90130f61e9ffb7903456c841d5daf69aec5f7a854726cd26e42022647f9b0540"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2017_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2017-2024"", ""version_or_validity"": ""2017-2024 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,10,inep-package-2018-2024,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip,Indicadores de Trajetória da Educação Superior 2018-2024,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2018_2024.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip,44075a164340fda53fb080f9f00eeba8f5bd9bcb8397c0fe4ac801df72758f0b,2018-2024 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2018-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""44075a164340fda53fb080f9f00eeba8f5bd9bcb8397c0fe4ac801df72758f0b"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2018_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2018-2024"", ""version_or_validity"": ""2018-2024 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,11,inep-package-2019-2024,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip,Indicadores de Trajetória da Educação Superior 2019-2024,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2019_2024.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip,a443cd5c28e38f317130c41381d8c82fad0c33912e292f1900e39bc9abce9eb0,2019-2024 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2019-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""a443cd5c28e38f317130c41381d8c82fad0c33912e292f1900e39bc9abce9eb0"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2019_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2019-2024"", ""version_or_validity"": ""2019-2024 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,12,inep-package-2020-2024,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip,Indicadores de Trajetória da Educação Superior 2020-2024,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2020_2024.zip,2026-09-04,,official_data_package,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip,dbdc6793f74f8623ac7d5e1e3202d58e3b63e11d040b84f6be533c0bf97c1d04,2020-2024 cohorts,W006 national input and clean-checkout reproduction,preserved_lfs,Exact W006 SHA-256; TLS validation was unavailable during W008 recapture,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_data_package"", ""id"": ""inep-package-2020-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip"", ""notes"": ""Exact W006 SHA-256; TLS validation was unavailable during W008 recapture"", ""purpose"": ""W006 national input and clean-checkout reproduction"", ""sha256"": ""dbdc6793f74f8623ac7d5e1e3202d58e3b63e11d040b84f6be533c0bf97c1d04"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2020_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2020-2024"", ""version_or_validity"": ""2020-2024 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,13,inep-spreadsheet-2010-2019,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx,Indicadores de Trajetória da Educação Superior 2010-2019 - XLSX,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip,2026-09-04,,official_extracted_spreadsheet,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx,8317e87af0f7dd72ce83fa095d25c3140ad19dd55841123cfbe75f7d772b8110,2010-2019 cohorts,Exact spreadsheet used by W006 extraction,preserved_lfs,Exact ZIP member; official MD5 8299fdc7b2ddfa9c6c80098e178e9f82,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_extracted_spreadsheet"", ""id"": ""inep-spreadsheet-2010-2019"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx"", ""notes"": ""Exact ZIP member; official MD5 8299fdc7b2ddfa9c6c80098e178e9f82"", ""purpose"": ""Exact spreadsheet used by W006 extraction"", ""sha256"": ""8317e87af0f7dd72ce83fa095d25c3140ad19dd55841123cfbe75f7d772b8110"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2010-2019 - XLSX"", ""version_or_validity"": ""2010-2019 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,14,inep-spreadsheet-2011-2020,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx,Indicadores de Trajetória da Educação Superior 2011-2020 - XLSX,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2011_2020.zip,2026-09-04,,official_extracted_spreadsheet,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx,f9c221a075aee4511d10fba33f9080c81a027a9ac661f7ae08547d0c3244be97,2011-2020 cohorts,Exact spreadsheet used by W006 extraction,preserved_lfs,Exact ZIP member; official MD5 4ac7a7c366665386679182fc05216b3f,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_extracted_spreadsheet"", ""id"": ""inep-spreadsheet-2011-2020"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx"", ""notes"": ""Exact ZIP member; official MD5 4ac7a7c366665386679182fc05216b3f"", ""purpose"": ""Exact spreadsheet used by W006 extraction"", ""sha256"": ""f9c221a075aee4511d10fba33f9080c81a027a9ac661f7ae08547d0c3244be97"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2011_2020.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2011-2020 - XLSX"", ""version_or_validity"": ""2011-2020 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,15,inep-spreadsheet-2012-2021,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx,Indicadores de Trajetória da Educação Superior 2012-2021 - XLSX,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip,2026-09-04,,official_extracted_spreadsheet,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx,3738aa6d3c9479695eb1a547684bf9185cdc368de77c0d53cbcd4e77b800dd23,2012-2021 cohorts,Exact spreadsheet used by W006 extraction,preserved_lfs,Exact ZIP member; official MD5 19bdf0fa6a5cd2c40377d072fc2cecb6,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_extracted_spreadsheet"", ""id"": ""inep-spreadsheet-2012-2021"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx"", ""notes"": ""Exact ZIP member; official MD5 19bdf0fa6a5cd2c40377d072fc2cecb6"", ""purpose"": ""Exact spreadsheet used by W006 extraction"", ""sha256"": ""3738aa6d3c9479695eb1a547684bf9185cdc368de77c0d53cbcd4e77b800dd23"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2012-2021 - XLSX"", ""version_or_validity"": ""2012-2021 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,16,inep-spreadsheet-2013-2022,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx,Indicadores de Trajetória da Educação Superior 2013-2022 - XLSX,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip,2026-09-04,,official_extracted_spreadsheet,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx,d1c49714ba21a5791766a87e9f2c45624b1361769bf346bfdd5ae3c8b42419f5,2013-2022 cohorts,Exact spreadsheet used by W006 extraction,preserved_lfs,Exact ZIP member; official MD5 c40daf2e042ef740b99367c52bf003ba,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_extracted_spreadsheet"", ""id"": ""inep-spreadsheet-2013-2022"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx"", ""notes"": ""Exact ZIP member; official MD5 c40daf2e042ef740b99367c52bf003ba"", ""purpose"": ""Exact spreadsheet used by W006 extraction"", ""sha256"": ""d1c49714ba21a5791766a87e9f2c45624b1361769bf346bfdd5ae3c8b42419f5"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2013-2022 - XLSX"", ""version_or_validity"": ""2013-2022 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,17,inep-spreadsheet-2014-2023,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx,Indicadores de Trajetória da Educação Superior 2014-2023 - XLSX,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip,2026-09-04,,official_extracted_spreadsheet,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx,7e7b963517b27580a2b43b951b65eebb45404daab02df4014167a4e77ab743d7,2014-2023 cohorts,Exact spreadsheet used by W006 extraction,preserved_lfs,Exact ZIP member; official MD5 19ac7c16ede4ff8bdd1fd23d2b49455d,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_extracted_spreadsheet"", ""id"": ""inep-spreadsheet-2014-2023"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx"", ""notes"": ""Exact ZIP member; official MD5 19ac7c16ede4ff8bdd1fd23d2b49455d"", ""purpose"": ""Exact spreadsheet used by W006 extraction"", ""sha256"": ""7e7b963517b27580a2b43b951b65eebb45404daab02df4014167a4e77ab743d7"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2014-2023 - XLSX"", ""version_or_validity"": ""2014-2023 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,18,inep-spreadsheet-2015-2024,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx,Indicadores de Trajetória da Educação Superior 2015-2024 - XLSX,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip,2026-09-04,,official_extracted_spreadsheet,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx,831fa6adeac46f8610a8715b4df1493784e1b21b5ca2f77eb837ac9f59d573d9,2015-2024 cohorts,Exact spreadsheet used by W006 extraction,preserved_lfs,Exact ZIP member; official MD5 7d3de477baea4c6ee30f91413da20d69,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_extracted_spreadsheet"", ""id"": ""inep-spreadsheet-2015-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx"", ""notes"": ""Exact ZIP member; official MD5 7d3de477baea4c6ee30f91413da20d69"", ""purpose"": ""Exact spreadsheet used by W006 extraction"", ""sha256"": ""831fa6adeac46f8610a8715b4df1493784e1b21b5ca2f77eb837ac9f59d573d9"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2015-2024 - XLSX"", ""version_or_validity"": ""2015-2024 cohorts""}"
administracao/dados/inep/fontes/manifesto-fontes-volumosas.csv,19,inep-spreadsheet-2016-2024,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx,Indicadores de Trajetória da Educação Superior 2016-2024 - XLSX,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip,2026-09-04,,official_extracted_spreadsheet,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx,b9776a782d1a909e75b4eb42fd1d840a42dac4e0e8ae87dbada451f39f347b6a,2016-2024 cohorts,Exact spreadsheet used by W006 extraction,preserved_lfs,Exact ZIP member; official MD5 78aaa735e40af9887f20c92f57666069,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""accessed_at"": ""2026-09-04"", ""document_date"": """", ""document_type"": ""official_extracted_spreadsheet"", ""id"": ""inep-spreadsheet-2016-2024"", ""institution"": ""INEP"", ""local_path"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx"", ""notes"": ""Exact ZIP member; official MD5 78aaa735e40af9887f20c92f57666069"", ""purpose"": ""Exact spreadsheet used by W006 extraction"", ""sha256"": ""b9776a782d1a909e75b4eb42fd1d840a42dac4e0e8ae87dbada451f39f347b6a"", ""source_url"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip"", ""status"": ""preserved_lfs"", ""title"": ""Indicadores de Trajetória da Educação Superior 2016-2024 - XLSX"", ""version_or_validity"": ""2016-2024 cohorts""}"
