source_worksheet,source_cell,source_row,source_workbook,workbook_sha256,period,period_source,id_pesquisa,questionnaire_id,question_id,questionnaire,question,course_code,course_literal,sector_code,sector_literal,response_type,institution,category,value,unit,universe,denominator,notes,structural_status
dados,A13409:N13409,13409,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,289,1076,BIBLIOTECAS,Oferta de capacitações aos usuários:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,BIBLIOTECAS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13410:N13410,13410,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,289,1077,BIBLIOTECAS,Contéudos de acesso digital (Repositório Digital Institucional e bases/plataformas de dados):,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,BIBLIOTECAS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13411:N13411,13411,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,289,1078,BIBLIOTECAS,Atendimento às necessidades de acessibilidade física e informacional:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,BIBLIOTECAS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13412:N13412,13412,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,290,1079,SISTEMAS E REDES,SIGA - atendimento às atividades acadêmicas do curso:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SISTEMAS E REDES,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13413:N13413,13413,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,290,1080,SISTEMAS E REDES,UFPR VIRTUAL - atendimento às atividades acadêmicas do curso :,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SISTEMAS E REDES,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13414:N13414,13414,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,290,1081,SISTEMAS E REDES,Qualidade das redes ofertadas pela instituição:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SISTEMAS E REDES,Ruim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13415:N13415,13415,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1082,AVALIAÇÃO DE SERVIÇOS,Coordenação do Curso:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,8,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13416:N13416,13416,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1083,AVALIAÇÃO DE SERVIÇOS,Secretaria do Curso:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,10,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13417:N13417,13417,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1084,AVALIAÇÃO DE SERVIÇOS,Secretarias dos departamentos que atendem ao curso:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,8,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13418:N13418,13418,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1085,AVALIAÇÃO DE SERVIÇOS,Biblioteca(s):,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,6,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13419:N13419,13419,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1086,AVALIAÇÃO DE SERVIÇOS,"Laboratório(s), quando houver:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,6,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13420:N13420,13420,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1087,AVALIAÇÃO DE SERVIÇOS,Unidade de atendimento ao público da PROGRAD:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13421:N13421,13421,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1088,AVALIAÇÃO DE SERVIÇOS,Unidade de estágio da PROGRAD:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13422:N13422,13422,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1089,AVALIAÇÃO DE SERVIÇOS,Unidade da extensão da PROEC:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13423:N13423,13423,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1090,AVALIAÇÃO DE SERVIÇOS,"Unidade de apoio pedagógico, psicológico e social da PRAE:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13424:N13424,13424,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1091,AVALIAÇÃO DE SERVIÇOS,Unidade de apoio à saúde (Casas) da PROGEPE:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13425:N13425,13425,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1092,AVALIAÇÃO DE SERVIÇOS,"SIPAD (Superintendência de Inclusão, Políticas Afirmativas e Diversidade):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13426:N13426,13426,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1093,AVALIAÇÃO DE SERVIÇOS,Ouvidoria da UFPR:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13427:N13427,13427,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1094,AVALIAÇÃO DE SERVIÇOS,"Indique sua satisfação com a qualidade dos serviços da UFPR de forma geral, considerando os serviços que você demanda e não foram listados acima. Considere em sua resposta o alcance dos objetivos da instituição previstos em sua missão:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,6,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13428:N13428,13428,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,291,1095,AVALIAÇÃO DE SERVIÇOS,Unidade da cultura da PROEC:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13429:N13429,13429,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,292,1096,INSTRUMENTO E FERRAMENTA DE PESQUISA,Objetividade e clareza deste formulário avaliativo:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,D,UFPR,INSTRUMENTO E FERRAMENTA DE PESQUISA,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13430:N13430,13430,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,292,1097,INSTRUMENTO E FERRAMENTA DE PESQUISA,Funcionalidade desta ferramenta desenvolvida pela Agtic para aplicação de pesquisas:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,D,UFPR,INSTRUMENTO E FERRAMENTA DE PESQUISA,Excelente,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13431:N13431,13431,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,298,1106,NÚCLEOS DE TECNOLOGIAS EDUCACIONAIS (NTEs),Você conhece os Núcleos de Tecnologias Educacionais (NTEs)? ,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,B,UFPR,NÚCLEOS DE TECNOLOGIAS EDUCACIONAIS (NTEs),Não,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13432:N13432,13432,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,299,1068,LABORATÓRIOS,Você utilizou um ou mais laboratórios da UFPR?,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,B,UFPR,LABORATÓRIOS,Sim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13433:N13433,13433,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,299,1069,LABORATÓRIOS,"Avalie a adequação e flexibilidade de organização do espaço físico no(s) laboratório(s), incluindo as condições de conforto do ambiente:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,LABORATÓRIOS,Ruim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13434:N13434,13434,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,299,1070,LABORATÓRIOS,"Avalie as condições e disponibilidade de equipamentos e recursos de tecnologia da informação e comunicação no(s) laboratório(s), incluindo a manutenção e modernização:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,LABORATÓRIOS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13435:N13435,13435,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,299,1071,LABORATÓRIOS,"Avalie as orientações e disponibilização de informações no(s) laboratório(s) sobre as normas internas de segurança (equipamento de proteção individual, manuseio de produtos, etc.):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,LABORATÓRIOS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
